Date,State,Confirmed
23-06-2020,Haryana,11520
23-06-2020,Jharkhand,2193
23-06-2020,Jammu and Kashmir,6236
23-06-2020,Karnataka,9721
23-06-2020,Kerala,3452
23-06-2020,Ladakh,932
23-06-2020,Maharashtra,139010
23-06-2020,Meghalaya,46
23-06-2020,Manipur,921
23-06-2020,Madhya Pradesh,12261
23-06-2020,Mizoram,142
23-06-2020,Nagaland,330
23-06-2020,Odisha,5470
23-06-2020,Punjab,4397
23-06-2020,Puducherry,402
23-06-2020,Rajasthan,15627
23-06-2020,Sikkim,79
23-06-2020,Telangana,9553
23-06-2020,Tamil Nadu,64603
23-06-2020,Tripura,1263
23-06-2020,India,456117
23-06-2020,State Unassigned,8015
23-06-2020,Uttar Pradesh,18893
23-06-2020,Uttarakhand,2535
23-06-2020,West Bengal,14728
24-06-2020,Andaman and Nicobar Islands,56
24-06-2020,Andhra Pradesh,10331
24-06-2020,Arunachal Pradesh,160
24-06-2020,Assam,6283
24-06-2020,Bihar,8273
24-06-2020,Chandigarh,420
24-06-2020,Chhattisgarh,2419
24-06-2020,Delhi,70390
24-06-2020,Dadra and Nagar Haveli and Daman and Diu,134
24-06-2020,Goa,951
24-06-2020,Gujarat,29001
24-06-2020,Himachal Pradesh,806
24-06-2020,Haryana,12010
24-06-2020,Jharkhand,2219
24-06-2020,Jammu and Kashmir,6422
24-06-2020,Karnataka,10118
24-06-2020,Kerala,3604
24-06-2020,Ladakh,932
24-06-2020,Maharashtra,142899
24-06-2020,Meghalaya,46
24-06-2020,Manipur,970
24-06-2020,Madhya Pradesh,12448
24-06-2020,Mizoram,145
24-06-2020,Nagaland,347
24-06-2020,Odisha,5752
24-06-2020,Punjab,4627
24-06-2020,Puducherry,461
24-06-2020,Rajasthan,16009
24-06-2020,Sikkim,83
24-06-2020,Telangana,10444
24-06-2020,Tamil Nadu,67468
24-06-2020,Tripura,1263
24-06-2020,India,472985
24-06-2020,State Unassigned,8141
24-06-2020,Uttar Pradesh,19557
24-06-2020,Uttarakhand,2623
24-06-2020,West Bengal,15173
25-06-2020,Andaman and Nicobar Islands,58
25-06-2020,Andhra Pradesh,10884
25-06-2020,Arunachal Pradesh,172
25-06-2020,Assam,6647
25-06-2020,Bihar,8488
25-06-2020,Chandigarh,423
25-06-2020,Chhattisgarh,2456
25-06-2020,Delhi,73780
25-06-2020,Dadra and Nagar Haveli and Daman and Diu,154
25-06-2020,Goa,995
25-06-2020,Gujarat,29578
25-06-2020,Himachal Pradesh,839
25-06-2020,Haryana,12463
25-06-2020,Jharkhand,2263
25-06-2020,Jammu and Kashmir,6549
25-06-2020,Karnataka,10560
25-06-2020,Kerala,3727
25-06-2020,Ladakh,941
25-06-2020,Maharashtra,147741
25-06-2020,Meghalaya,46
25-06-2020,Manipur,1056
25-06-2020,Madhya Pradesh,12595
25-06-2020,Mizoram,145
25-06-2020,Nagaland,355
25-06-2020,Odisha,5962
25-06-2020,Punjab,4769
25-06-2020,Puducherry,502
25-06-2020,Rajasthan,16296
25-06-2020,Sikkim,85
25-06-2020,Telangana,11364
25-06-2020,Tamil Nadu,70977
25-06-2020,Tripura,1295
25-06-2020,India,491190
25-06-2020,State Unassigned,8493
25-06-2020,Uttar Pradesh,20193
25-06-2020,Uttarakhand,2691
25-06-2020,West Bengal,15648
26-06-2020,Andaman and Nicobar Islands,72
26-06-2020,Andhra Pradesh,11489
26-06-2020,Arunachal Pradesh,174
26-06-2020,Assam,6920
26-06-2020,Bihar,8678
26-06-2020,Chandigarh,425
26-06-2020,Chhattisgarh,2545
26-06-2020,Delhi,77240
26-06-2020,Dadra and Nagar Haveli and Daman and Diu,169
26-06-2020,Goa,1039
26-06-2020,Gujarat,30158
26-06-2020,Himachal Pradesh,864
26-06-2020,Haryana,12884
26-06-2020,Jharkhand,2294
26-06-2020,Jammu and Kashmir,6762
26-06-2020,Karnataka,11005
26-06-2020,Kerala,3877
26-06-2020,Ladakh,946
26-06-2020,Maharashtra,152765
26-06-2020,Meghalaya,48
26-06-2020,Manipur,1075
26-06-2020,Madhya Pradesh,12798
26-06-2020,Mizoram,147
26-06-2020,Nagaland,371
26-06-2020,Odisha,6180
26-06-2020,Punjab,4957
26-06-2020,Puducherry,534
26-06-2020,Rajasthan,16660
26-06-2020,Sikkim,87
26-06-2020,Telangana,12349
26-06-2020,Tamil Nadu,74622
26-06-2020,Tripura,1330
26-06-2020,India,509445
26-06-2020,State Unassigned,8123
26-06-2020,Uttar Pradesh,20943
26-06-2020,Uttarakhand,2725
26-06-2020,West Bengal,16190
27-06-2020,Andaman and Nicobar Islands,72
27-06-2020,Andhra Pradesh,12285
27-06-2020,Arunachal Pradesh,177
27-06-2020,Assam,7166
27-06-2020,Bihar,8980
27-06-2020,Chandigarh,428
27-06-2020,Chhattisgarh,2610
27-06-2020,Delhi,80188
27-06-2020,Dadra and Nagar Haveli and Daman and Diu,184
27-06-2020,Goa,1128
27-06-2020,Gujarat,30773
27-06-2020,Himachal Pradesh,894
27-06-2020,Haryana,13427
27-06-2020,Jharkhand,2339
27-06-2020,Jammu and Kashmir,6966
27-06-2020,Karnataka,11923
27-06-2020,Kerala,4072
27-06-2020,Ladakh,960
27-06-2020,Maharashtra,159133
27-06-2020,Meghalaya,48
27-06-2020,Manipur,1092
27-06-2020,Madhya Pradesh,12965
27-06-2020,Mizoram,150
27-06-2020,Nagaland,387
27-06-2020,Odisha,6350
27-06-2020,Punjab,5056
27-06-2020,Puducherry,619
27-06-2020,Rajasthan,16944
27-06-2020,Sikkim,87
27-06-2020,Telangana,13436
27-06-2020,Tamil Nadu,78335
27-06-2020,Tripura,1339
27-06-2020,India,529587
27-06-2020,State Unassigned,8023
27-06-2020,Uttar Pradesh,21549
27-06-2020,Uttarakhand,2791
27-06-2020,West Bengal,16711
28-06-2020,Andaman and Nicobar Islands,83
28-06-2020,Andhra Pradesh,13098
28-06-2020,Arunachal Pradesh,182
28-06-2020,Assam,7493
28-06-2020,Bihar,9224
28-06-2020,Chandigarh,431
28-06-2020,Chhattisgarh,2694
28-06-2020,Delhi,83077
28-06-2020,Dadra and Nagar Haveli and Daman and Diu,188
28-06-2020,Goa,1198
28-06-2020,Gujarat,31397
28-06-2020,Himachal Pradesh,916
28-06-2020,Haryana,13829
28-06-2020,Jharkhand,2364
28-06-2020,Jammu and Kashmir,7093
28-06-2020,Karnataka,13190
28-06-2020,Kerala,4190
28-06-2020,Ladakh,963
28-06-2020,Maharashtra,164626
28-06-2020,Meghalaya,50
28-06-2020,Manipur,1185
28-06-2020,Madhya Pradesh,13186
28-06-2020,Mizoram,151
28-06-2020,Nagaland,415
28-06-2020,Odisha,6614
28-06-2020,Punjab,5216
28-06-2020,Puducherry,648
28-06-2020,Rajasthan,17271
28-06-2020,Sikkim,88
28-06-2020,Telangana,14419
28-06-2020,Tamil Nadu,82275
28-06-2020,Tripura,1351
28-06-2020,India,549197
28-06-2020,State Unassigned,7839
28-06-2020,Uttar Pradesh,22147
28-06-2020,Uttarakhand,2823
28-06-2020,West Bengal,17283
29-06-2020,Andaman and Nicobar Islands,90
29-06-2020,Andhra Pradesh,13891
29-06-2020,Arunachal Pradesh,187
29-06-2020,Assam,7795
29-06-2020,Bihar,9618
29-06-2020,Chandigarh,434
29-06-2020,Chhattisgarh,2795
29-06-2020,Delhi,85161
29-06-2020,Dadra and Nagar Haveli and Daman and Diu,203
29-06-2020,Goa,1251
29-06-2020,Gujarat,32023
29-06-2020,Himachal Pradesh,942
29-06-2020,Haryana,14210
29-06-2020,Jharkhand,2426
29-06-2020,Jammu and Kashmir,7237
29-06-2020,Karnataka,14295
29-06-2020,Kerala,4312
29-06-2020,Ladakh,964
29-06-2020,Maharashtra,169883
29-06-2020,Meghalaya,51
29-06-2020,Manipur,1227
29-06-2020,Madhya Pradesh,13370
29-06-2020,Mizoram,151
29-06-2020,Nagaland,451
29-06-2020,Odisha,6859
29-06-2020,Punjab,5418
29-06-2020,Puducherry,690
29-06-2020,Rajasthan,17660
29-06-2020,Sikkim,88
29-06-2020,Telangana,15394
29-06-2020,Tamil Nadu,86224
29-06-2020,Tripura,1385
29-06-2020,India,567536
29-06-2020,State Unassigned,7285
29-06-2020,Uttar Pradesh,22828
29-06-2020,Uttarakhand,2831
29-06-2020,West Bengal,17907
30-06-2020,Andaman and Nicobar Islands,97
30-06-2020,Andhra Pradesh,14595
30-06-2020,Arunachal Pradesh,191
30-06-2020,Assam,8408
30-06-2020,Bihar,9987
30-06-2020,Chandigarh,440
30-06-2020,Chhattisgarh,2858
30-06-2020,Delhi,87360
30-06-2020,Dadra and Nagar Haveli and Daman and Diu,213
30-06-2020,Goa,1315
30-06-2020,Gujarat,32643
30-06-2020,Himachal Pradesh,953
30-06-2020,Haryana,14548
30-06-2020,Jharkhand,2490
30-06-2020,Jammu and Kashmir,7497
30-06-2020,Karnataka,15242
30-06-2020,Kerala,4443
30-06-2020,Ladakh,973
30-06-2020,Maharashtra,174761
30-06-2020,Meghalaya,53
30-06-2020,Manipur,1234
30-06-2020,Madhya Pradesh,13593
30-06-2020,Mizoram,160
30-06-2020,Nagaland,459
30-06-2020,Odisha,7065
30-06-2020,Punjab,5568
30-06-2020,Puducherry,714
30-06-2020,Rajasthan,18008
30-06-2020,Sikkim,88
30-06-2020,Telangana,16339
30-06-2020,Tamil Nadu,90167
30-06-2020,Tripura,1393
30-06-2020,India,585791
30-06-2020,State Unassigned,7004
30-06-2020,Uttar Pradesh,23492
30-06-2020,Uttarakhand,2881
30-06-2020,West Bengal,18559
01-07-2020,Andaman and Nicobar Islands,100
01-07-2020,Andhra Pradesh,15252
01-07-2020,Arunachal Pradesh,195
01-07-2020,Assam,8956
01-07-2020,Bihar,10204
01-07-2020,Chandigarh,446
01-07-2020,Chhattisgarh,2940
01-07-2020,Delhi,89802
01-07-2020,Dadra and Nagar Haveli and Daman and Diu,229
01-07-2020,Goa,1387
01-07-2020,Gujarat,33318
01-07-2020,Himachal Pradesh,979
01-07-2020,Haryana,14941
01-07-2020,Jharkhand,2525
01-07-2020,Jammu and Kashmir,7695
01-07-2020,Karnataka,16514
01-07-2020,Kerala,4594
01-07-2020,Ladakh,990
01-07-2020,Maharashtra,180298
01-07-2020,Meghalaya,55
01-07-2020,Manipur,1260
01-07-2020,Madhya Pradesh,13861
01-07-2020,Mizoram,160
01-07-2020,Nagaland,501
01-07-2020,Odisha,7316
01-07-2020,Punjab,5668
01-07-2020,Puducherry,739
01-07-2020,Rajasthan,18312
01-07-2020,Sikkim,89
01-07-2020,Telangana,17357
01-07-2020,Tamil Nadu,94049
01-07-2020,Tripura,1401
01-07-2020,India,605221
01-07-2020,State Unassigned,6915
01-07-2020,Uttar Pradesh,24056
01-07-2020,Uttarakhand,2947
01-07-2020,West Bengal,19170
02-07-2020,Andaman and Nicobar Islands,109
02-07-2020,Andhra Pradesh,16097
02-07-2020,Arunachal Pradesh,232
02-07-2020,Assam,9435
02-07-2020,Bihar,10682
02-07-2020,Chandigarh,450
02-07-2020,Chhattisgarh,3013
02-07-2020,Delhi,92175
02-07-2020,Dadra and Nagar Haveli and Daman and Diu,254
02-07-2020,Goa,1482
02-07-2020,Gujarat,33999
02-07-2020,Himachal Pradesh,1014
02-07-2020,Haryana,15509
02-07-2020,Jharkhand,2585
02-07-2020,Jammu and Kashmir,7849
02-07-2020,Karnataka,18016
02-07-2020,Kerala,4754
02-07-2020,Ladakh,991
02-07-2020,Maharashtra,186626
02-07-2020,Meghalaya,58
02-07-2020,Manipur,1279
02-07-2020,Madhya Pradesh,14106
02-07-2020,Mizoram,162
02-07-2020,Nagaland,535
02-07-2020,Odisha,7545
02-07-2020,Punjab,5784
02-07-2020,Puducherry,802
02-07-2020,Rajasthan,18662
02-07-2020,Sikkim,101
02-07-2020,Telangana,18570
02-07-2020,Tamil Nadu,98392
02-07-2020,Tripura,1440
02-07-2020,India,627168
02-07-2020,State Unassigned,6832
02-07-2020,Uttar Pradesh,24825
02-07-2020,Uttarakhand,2984
02-07-2020,West Bengal,19819
03-07-2020,Andaman and Nicobar Islands,116
03-07-2020,Andhra Pradesh,16934
03-07-2020,Arunachal Pradesh,252
03-07-2020,Assam,9800
03-07-2020,Bihar,11108
03-07-2020,Chandigarh,454
03-07-2020,Chhattisgarh,3065
03-07-2020,Delhi,94695
03-07-2020,Dadra and Nagar Haveli and Daman and Diu,304
03-07-2020,Goa,1576
03-07-2020,Gujarat,34686
03-07-2020,Himachal Pradesh,1033
03-07-2020,Haryana,16003
03-07-2020,Jharkhand,2697
03-07-2020,Jammu and Kashmir,8019
03-07-2020,Karnataka,19710
03-07-2020,Kerala,4965
03-07-2020,Ladakh,1002
03-07-2020,Maharashtra,192990
03-07-2020,Meghalaya,62
03-07-2020,Manipur,1316
03-07-2020,Madhya Pradesh,14297
03-07-2020,Mizoram,162
03-07-2020,Nagaland,539
03-07-2020,Odisha,8106
03-07-2020,Punjab,5937
03-07-2020,Puducherry,824
03-07-2020,Rajasthan,19052
03-07-2020,Sikkim,102
03-07-2020,Telangana,20462
03-07-2020,Tamil Nadu,102721
03-07-2020,Tripura,1533
03-07-2020,India,649886
03-07-2020,State Unassigned,6031
03-07-2020,Uttar Pradesh,25797
03-07-2020,Uttarakhand,3048
03-07-2020,West Bengal,20488
04-07-2020,Andaman and Nicobar Islands,119
04-07-2020,Andhra Pradesh,17699
04-07-2020,Arunachal Pradesh,259
04-07-2020,Assam,11002
04-07-2020,Bihar,11457
04-07-2020,Chandigarh,459
04-07-2020,Chhattisgarh,3161
04-07-2020,Delhi,97200
04-07-2020,Dadra and Nagar Haveli and Daman and Diu,341
04-07-2020,Goa,1684
04-07-2020,Gujarat,35398
04-07-2020,Himachal Pradesh,1046
04-07-2020,Haryana,16548
04-07-2020,Jharkhand,2739
04-07-2020,Jammu and Kashmir,8246
04-07-2020,Karnataka,21549
04-07-2020,Kerala,5205
04-07-2020,Ladakh,1005
04-07-2020,Maharashtra,200064
04-07-2020,Meghalaya,70
04-07-2020,Manipur,1325
04-07-2020,Madhya Pradesh,14604
04-07-2020,Mizoram,164
04-07-2020,Nagaland,563
04-07-2020,Odisha,8601
04-07-2020,Punjab,6109
04-07-2020,Puducherry,904
04-07-2020,Rajasthan,19532
04-07-2020,Sikkim,103
04-07-2020,Telangana,22312
04-07-2020,Tamil Nadu,107001
04-07-2020,Tripura,1558
04-07-2020,India,673904
04-07-2020,State Unassigned,4999
04-07-2020,Uttar Pradesh,26554
04-07-2020,Uttarakhand,3093
04-07-2020,West Bengal,21231
05-07-2020,Andaman and Nicobar Islands,125
05-07-2020,Andhra Pradesh,18697
05-07-2020,Arunachal Pradesh,269
05-07-2020,Assam,11737
05-07-2020,Bihar,11860
05-07-2020,Chandigarh,466
05-07-2020,Chhattisgarh,3207
05-07-2020,Delhi,99444
05-07-2020,Dadra and Nagar Haveli and Daman and Diu,373
05-07-2020,Goa,1761
05-07-2020,Gujarat,36123
05-07-2020,Himachal Pradesh,1063
05-07-2020,Haryana,17005
05-07-2020,Jharkhand,2807
05-07-2020,Jammu and Kashmir,8429
05-07-2020,Karnataka,23474
05-07-2020,Kerala,5430
05-07-2020,Ladakh,1005
05-07-2020,Maharashtra,206619
05-07-2020,Meghalaya,72
05-07-2020,Manipur,1366
05-07-2020,Madhya Pradesh,14930
05-07-2020,Mizoram,186
05-07-2020,Nagaland,590
05-07-2020,Odisha,9070
05-07-2020,Punjab,6283
05-07-2020,Puducherry,946
05-07-2020,Rajasthan,20164
05-07-2020,Sikkim,125
05-07-2020,Telangana,23902
05-07-2020,Tamil Nadu,111151
05-07-2020,Tripura,1581
05-07-2020,India,697846
05-07-2020,State Unassigned,4629
05-07-2020,Uttar Pradesh,27707
05-07-2020,Uttarakhand,3124
05-07-2020,West Bengal,22126
06-07-2020,Andaman and Nicobar Islands,141
06-07-2020,Andhra Pradesh,20019
06-07-2020,Arunachal Pradesh,270
06-07-2020,Assam,12523
06-07-2020,Bihar,12140
06-07-2020,Chandigarh,487
06-07-2020,Chhattisgarh,3305
06-07-2020,Delhi,100823
06-07-2020,Dadra and Nagar Haveli and Daman and Diu,400
06-07-2020,Goa,1813
06-07-2020,Gujarat,36858
06-07-2020,Himachal Pradesh,1077
06-07-2020,Haryana,17504
06-07-2020,Jharkhand,2854
06-07-2020,Jammu and Kashmir,8675
06-07-2020,Karnataka,25317
06-07-2020,Kerala,5623
06-07-2020,Ladakh,1005
06-07-2020,Maharashtra,211987
06-07-2020,Meghalaya,88
06-07-2020,Manipur,1390
06-07-2020,Madhya Pradesh,15284
06-07-2020,Mizoram,197
06-07-2020,Nagaland,625
06-07-2020,Odisha,9526
06-07-2020,Punjab,6491
06-07-2020,Puducherry,1011
06-07-2020,Rajasthan,20688
06-07-2020,Sikkim,125
06-07-2020,Telangana,25733
06-07-2020,Tamil Nadu,114978
06-07-2020,Tripura,1692
06-07-2020,India,720346
06-07-2020,State Unassigned,4913
06-07-2020,Uttar Pradesh,28636
06-07-2020,Uttarakhand,3161
06-07-2020,West Bengal,22987
07-07-2020,Andaman and Nicobar Islands,147
07-07-2020,Andhra Pradesh,21197
07-07-2020,Arunachal Pradesh,276
07-07-2020,Assam,13337
07-07-2020,Bihar,12528
07-07-2020,Chandigarh,492
07-07-2020,Chhattisgarh,3415
07-07-2020,Delhi,102831
07-07-2020,Dadra and Nagar Haveli and Daman and Diu,427
07-07-2020,Goa,1903
07-07-2020,Gujarat,37636
07-07-2020,Himachal Pradesh,1083
07-07-2020,Haryana,17999
07-07-2020,Jharkhand,3018
07-07-2020,Jammu and Kashmir,8931
07-07-2020,Karnataka,26815
07-07-2020,Kerala,5895
07-07-2020,Ladakh,1041
07-07-2020,Maharashtra,217121
07-07-2020,Meghalaya,94
07-07-2020,Manipur,1430
07-07-2020,Madhya Pradesh,15627
07-07-2020,Mizoram,198
07-07-2020,Nagaland,644
07-07-2020,Odisha,10097
07-07-2020,Punjab,6749
07-07-2020,Puducherry,1041
07-07-2020,Rajasthan,21404
07-07-2020,Sikkim,127
07-07-2020,Telangana,27612
07-07-2020,Tamil Nadu,118594
07-07-2020,Tripura,1716
07-07-2020,India,743494
07-07-2020,State Unassigned,5034
07-07-2020,Uttar Pradesh,29968
07-07-2020,Uttarakhand,3230
07-07-2020,West Bengal,23837
08-07-2020,Andaman and Nicobar Islands,149
08-07-2020,Andhra Pradesh,22259
08-07-2020,Arunachal Pradesh,287
08-07-2020,Assam,14033
08-07-2020,Bihar,13277
08-07-2020,Chandigarh,507
08-07-2020,Chhattisgarh,3526
08-07-2020,Delhi,104864
08-07-2020,Dadra and Nagar Haveli and Daman and Diu,442
08-07-2020,Goa,2039
08-07-2020,Gujarat,38419
08-07-2020,Himachal Pradesh,1101
08-07-2020,Haryana,18690
08-07-2020,Jharkhand,3134
08-07-2020,Jammu and Kashmir,9261
08-07-2020,Karnataka,28877
08-07-2020,Kerala,6196
08-07-2020,Ladakh,1047
08-07-2020,Maharashtra,223724
08-07-2020,Meghalaya,100
08-07-2020,Manipur,1435
08-07-2020,Madhya Pradesh,16036
08-07-2020,Mizoram,203
08-07-2020,Nagaland,657
08-07-2020,Odisha,10624
08-07-2020,Punjab,6907
08-07-2020,Puducherry,1151
08-07-2020,Rajasthan,22063
08-07-2020,Sikkim,133
08-07-2020,Telangana,29536
08-07-2020,Tamil Nadu,122350
08-07-2020,Tripura,1773
08-07-2020,India,769055
08-07-2020,State Unassigned,5018
08-07-2020,Uttar Pradesh,31156
08-07-2020,Uttarakhand,3258
08-07-2020,West Bengal,24823
09-07-2020,Andaman and Nicobar Islands,156
09-07-2020,Andhra Pradesh,23814
09-07-2020,Arunachal Pradesh,302
09-07-2020,Assam,14601
09-07-2020,Bihar,13981
09-07-2020,Chandigarh,523
09-07-2020,Chhattisgarh,3666
09-07-2020,Delhi,107051
09-07-2020,Dadra and Nagar Haveli and Daman and Diu,456
09-07-2020,Goa,2151
09-07-2020,Gujarat,39280
09-07-2020,Himachal Pradesh,1140
09-07-2020,Haryana,19364
09-07-2020,Jharkhand,3268
09-07-2020,Jammu and Kashmir,9501
09-07-2020,Karnataka,31105
09-07-2020,Kerala,6535
09-07-2020,Ladakh,1055
09-07-2020,Maharashtra,230599
09-07-2020,Meghalaya,113
09-07-2020,Manipur,1450
09-07-2020,Madhya Pradesh,16341
09-07-2020,Mizoram,203
09-07-2020,Nagaland,673
09-07-2020,Odisha,11201
09-07-2020,Punjab,7140
09-07-2020,Puducherry,1200
09-07-2020,Rajasthan,22563
09-07-2020,Sikkim,134
09-07-2020,Telangana,30946
09-07-2020,Tamil Nadu,126581
09-07-2020,Tripura,1789
09-07-2020,India,794845
09-07-2020,State Unassigned,4385
09-07-2020,Uttar Pradesh,32362
09-07-2020,Uttarakhand,3305
09-07-2020,West Bengal,25911
10-07-2020,Andaman and Nicobar Islands,156
10-07-2020,Andhra Pradesh,25422
10-07-2020,Arunachal Pradesh,335
10-07-2020,Assam,15537
10-07-2020,Bihar,14333
10-07-2020,Chandigarh,536
10-07-2020,Chhattisgarh,3832
10-07-2020,Delhi,109140
10-07-2020,Dadra and Nagar Haveli and Daman and Diu,470
10-07-2020,Goa,2251
10-07-2020,Gujarat,40155
10-07-2020,Himachal Pradesh,1171
10-07-2020,Haryana,19934
10-07-2020,Jharkhand,3518
10-07-2020,Jammu and Kashmir,9888
10-07-2020,Karnataka,33418
10-07-2020,Kerala,6951
10-07-2020,Ladakh,1064
10-07-2020,Maharashtra,238461
10-07-2020,Meghalaya,186
10-07-2020,Manipur,1582
10-07-2020,Madhya Pradesh,16657
10-07-2020,Mizoram,226
10-07-2020,Nagaland,732
10-07-2020,Odisha,11956
10-07-2020,Punjab,7357
10-07-2020,Puducherry,1272
10-07-2020,Rajasthan,23174
10-07-2020,Sikkim,121
10-07-2020,Telangana,32224
10-07-2020,Tamil Nadu,130261
10-07-2020,Tripura,1931
10-07-2020,India,822594
10-07-2020,State Unassigned,4161
10-07-2020,Uttar Pradesh,33700
10-07-2020,Uttarakhand,3373
10-07-2020,West Bengal,27109
11-07-2020,Andaman and Nicobar Islands,156
11-07-2020,Andhra Pradesh,27235
11-07-2020,Arunachal Pradesh,341
11-07-2020,Assam,16072
11-07-2020,Bihar,15039
11-07-2020,Chandigarh,549
11-07-2020,Chhattisgarh,3897
11-07-2020,Delhi,110921
11-07-2020,Dadra and Nagar Haveli and Daman and Diu,484
11-07-2020,Goa,2368
11-07-2020,Gujarat,41027
11-07-2020,Himachal Pradesh,1182
11-07-2020,Haryana,20582
11-07-2020,Jharkhand,3663
11-07-2020,Jammu and Kashmir,10156
11-07-2020,Karnataka,36216
11-07-2020,Kerala,7439
11-07-2020,Ladakh,1077
11-07-2020,Maharashtra,246600
11-07-2020,Meghalaya,262
11-07-2020,Manipur,1593
11-07-2020,Madhya Pradesh,17201
11-07-2020,Mizoram,227
11-07-2020,Nagaland,748
11-07-2020,Odisha,12526
11-07-2020,Punjab,7587
11-07-2020,Puducherry,1337
11-07-2020,Rajasthan,23748
11-07-2020,Sikkim,147
11-07-2020,Telangana,33402
11-07-2020,Tamil Nadu,134226
11-07-2020,Tripura,1962
11-07-2020,India,850348
11-07-2020,State Unassigned,3416
11-07-2020,Uttar Pradesh,35092
11-07-2020,Uttarakhand,3417
11-07-2020,West Bengal,28453
12-07-2020,Andaman and Nicobar Islands,163
12-07-2020,Andhra Pradesh,29168
12-07-2020,Arunachal Pradesh,360
12-07-2020,Assam,16807
12-07-2020,Bihar,16305
12-07-2020,Chandigarh,559
12-07-2020,Chhattisgarh,4081
12-07-2020,Delhi,112494
12-07-2020,Dadra and Nagar Haveli and Daman and Diu,500
12-07-2020,Goa,2453
12-07-2020,Gujarat,41906
12-07-2020,Himachal Pradesh,1213
12-07-2020,Haryana,21240
12-07-2020,Jharkhand,3760
12-07-2020,Jammu and Kashmir,10513
12-07-2020,Karnataka,38843
12-07-2020,Kerala,7874
12-07-2020,Ladakh,1086
12-07-2020,Maharashtra,254427
12-07-2020,Meghalaya,295
12-07-2020,Manipur,1609
12-07-2020,Madhya Pradesh,17632
12-07-2020,Mizoram,231
12-07-2020,Nagaland,774
12-07-2020,Odisha,13121
12-07-2020,Punjab,7821
12-07-2020,Puducherry,1418
12-07-2020,Rajasthan,24392
12-07-2020,Sikkim,151
12-07-2020,Telangana,34671
12-07-2020,Tamil Nadu,138470
12-07-2020,Tripura,2067
12-07-2020,India,879454
12-07-2020,State Unassigned,3024
12-07-2020,Uttar Pradesh,36476
12-07-2020,Uttarakhand,3537
12-07-2020,West Bengal,30013
13-07-2020,Andaman and Nicobar Islands,166
13-07-2020,Andhra Pradesh,31103
13-07-2020,Arunachal Pradesh,387
13-07-2020,Assam,17808
13-07-2020,Bihar,17421
13-07-2020,Chandigarh,588
13-07-2020,Chhattisgarh,4265
13-07-2020,Delhi,113740
13-07-2020,Dadra and Nagar Haveli and Daman and Diu,525
13-07-2020,Goa,2583
13-07-2020,Gujarat,42808
13-07-2020,Himachal Pradesh,1243
13-07-2020,Haryana,21929
13-07-2020,Jharkhand,3963
13-07-2020,Jammu and Kashmir,10827
13-07-2020,Karnataka,41581
13-07-2020,Kerala,8323
13-07-2020,Ladakh,1093
13-07-2020,Maharashtra,260924
13-07-2020,Meghalaya,316
13-07-2020,Manipur,1626
13-07-2020,Madhya Pradesh,18207
13-07-2020,Mizoram,233
13-07-2020,Nagaland,845
13-07-2020,Odisha,13737
13-07-2020,Punjab,8178
13-07-2020,Puducherry,1468
13-07-2020,Rajasthan,24936
13-07-2020,Sikkim,153
13-07-2020,Telangana,36221
13-07-2020,Tamil Nadu,142798
13-07-2020,Tripura,2093
13-07-2020,India,907632
13-07-2020,State Unassigned,2358
13-07-2020,Uttar Pradesh,38130
13-07-2020,Uttarakhand,3608
13-07-2020,West Bengal,31448
14-07-2020,Andaman and Nicobar Islands,171
14-07-2020,Andhra Pradesh,33019
14-07-2020,Arunachal Pradesh,462
14-07-2020,Assam,18667
14-07-2020,Bihar,18853
14-07-2020,Chandigarh,600
14-07-2020,Chhattisgarh,4379
14-07-2020,Delhi,115346
14-07-2020,Dadra and Nagar Haveli and Daman and Diu,541
14-07-2020,Goa,2753
14-07-2020,Gujarat,43723
14-07-2020,Himachal Pradesh,1309
14-07-2020,Haryana,22628
14-07-2020,Jharkhand,4225
14-07-2020,Jammu and Kashmir,11173
14-07-2020,Karnataka,44077
14-07-2020,Kerala,8931
14-07-2020,Ladakh,1128
14-07-2020,Maharashtra,267665
14-07-2020,Meghalaya,318
14-07-2020,Manipur,1672
14-07-2020,Madhya Pradesh,19005
14-07-2020,Mizoram,238
14-07-2020,Nagaland,896
14-07-2020,Odisha,14280
14-07-2020,Punjab,8511
14-07-2020,Puducherry,1531
14-07-2020,Rajasthan,25571
14-07-2020,Sikkim,198
14-07-2020,Telangana,37745
14-07-2020,Tamil Nadu,147324
14-07-2020,Tripura,2183
14-07-2020,India,937549
14-07-2020,State Unassigned,2179
14-07-2020,Uttar Pradesh,39724
14-07-2020,Uttarakhand,3686
14-07-2020,West Bengal,32838
15-07-2020,Andaman and Nicobar Islands,176
15-07-2020,Andhra Pradesh,35451
15-07-2020,Arunachal Pradesh,491
15-07-2020,Assam,19755
15-07-2020,Bihar,20173
15-07-2020,Chandigarh,619
15-07-2020,Chhattisgarh,4556
15-07-2020,Delhi,116993
15-07-2020,Dadra and Nagar Haveli and Daman and Diu,558
